linc_#,prop_class,area_city,community,address,status,list_price,postal_code,sold_date,sold_price,listing_id_#,dom,flrarea_sf,totflrarea,rooms_ag,bedrms_ag,beds,full_baths,half_baths,baths,ensuite,yr_built,style,front_exp,frontagem,fp_y_n,encl_park,parking,condo_name,construction_type,flooring,list_pr___sqft,#_finished_levels,cumulative_dom,cumulative_domls,days_on_mls,bsmt_dev,garage_y_n,price_per_sqft,sold_pr___list_pr_ratio,price,sold_price_sq_ft,buyer_firm_1_-_office_name,listing_firm_1_-_office_name,legal_block,legal_lot,lot_sq_metres,legal_plan,full_address,location,latitude,longitude
15221617,COND,Edmonton,Aldergrove,195 PRIMROSE GARDENS Gardens,S,169999,T5T 0R1,2019-05-15,158500,E4152032,31,989.74,91.95,6,3,3,1,1,1.1,N,1973,ST2,S,0.0,N,0,Stall,Primrose Gardens,FRAME,"Hardwood, Laminate Flooring, Wall to Wall Carpet",171.76,3,306,306,31,F-FIN,No,160.14,93.24,158500,160.14,Century 21 Urban Realty,Re/Max Select,,,240.6,CD13082,"195 PRIMROSE GARDENS Gardens, Edmonton, Alberta, Canada","Primrose Gardens, Aldergrove, West Jasper Place, Edmonton, Alberta, T5T 1X1, Canada",53.5155996,-113.6324276
20900627,SF,Edmonton,Holyrood,9715 76 Street,S,424900,T6C 2L1,2016-03-30,403000,E4010792,26,1205.56,112.0,5,3,4,2,0,2.0,N,1955,BUNG,W,0.0,N,1,Single Garage Detached,,FRAME,"Carpet, Hardwood, Linoleum",352.45,2,26,25,25,F-FIN,Yes,334.29,94.85,403000,334.29,RE/MAX River City,RE/MAX River City,6,17,606.0,541KS,"9715 76 Street, Edmonton, Alberta, Canada","9715, 76 Street NW, Holyrood, Edmonton, Alberta, T6C 1W5, Canada",53.5368378,-113.4457479
20075158,SF,Edmonton,Capilano,10667 59 Street NW,S,199900,T6A 2K5,2004-03-10,195000,E2405744,7,1120.52,104.1,6,3,4,2,1,2.1,N,1956,BUNG,N,15.8,N,2,Double Garage Detached,,FRAME,"Carpet, Hardwood, Laminate Flooring",178.4,2,57,55,5,F-FIN,Yes,174.03,97.55,195000,174.03,MaxWell Devonshire,MaxWell Devonshire Realty,39,24,0.0,1997KS,"10667 59 Street NW, Edmonton, Alberta, Canada","10667, 59 Street NW, Capilano, Greater Hardisty, Edmonton, Alberta, T6A 1G3, Canada",53.5525529,-113.4250247
30454565,SF,Edmonton,Hodgson,603 HODGSON Road,S,483800,T6R 3M2,2010-04-23,465800,E3217214,28,1955.05,181.63,7,3,3,2,1,2.1,Y,2005,ST2,S,0.0,Y,2,Double Garage Attached,,CONCR,"Carpet, Hardwood, Linoleum",247.46,2,28,27,27,U-FIN,Yes,238.26,96.28,465800,238.26,Liv Real Estate,RE/MAX Real Estate Centre,163,23,428.16,422201,"603 HODGSON Road, Edmonton, Alberta, Canada","603, Hodgson Road NW, Hodgson, Terwillegar Heights, Edmonton, Alberta, T6R 3L6, Canada",53.4571317,-113.5612337
18467142,SF,Edmonton,Bulyea Heights,736 BURTON Crescent NW,S,279000,T6R 2J2,2003-08-09,277000,E2319493,18,2107.57,195.8,8,3,4,3,1,3.1,N,1993,ST2,SE,14.5,Y,2,Double Garage Attached,,FRAME,"Carpet, Hardwood, Linoleum",132.38,3,18,15,15,F-FIN,Yes,131.43,99.28,277000,131.43,RE/MAX Excellence,RE/MAX Real Estate Centre,124,14,0.0,9121686,"736 BURTON Crescent NW, Edmonton, Alberta, Canada","736, Burton Crescent NW, Bulyea Heights, Riverbend, Edmonton, Alberta, T6R 2L4, Canada",53.4779189,-113.5683331
0017774001,SF,Edmonton,Meadowlark Park,15826 94A Avenue,S,499000,T5R 5L8,2024-10-03,499000,E4407787,8,1055.72,98.08,6,3,5,2,0,2.0,N,1958,BUNG,S,0.0,Y,0,"Double Garage Detached, Over Sized",,FRAME,Vinyl Plank,472.66,2,8,8,8,F-FIN,Yes,472.66,100.0,499000,472.66,Exp Realty,Mozaic Realty Group,29,37,616.32,2034KS,"15826 94A Avenue, Edmonton, Alberta, Canada","15826, 94A Avenue NW, Meadowlark Park, Jasper Place, Edmonton, Alberta, T5P 0A4, Canada",53.5307573,-113.5938842
0030952642,COND,Edmonton,Cumberland,207 13830 150 Avenue,S,139900,T6V 1X2,2021-12-21,130000,E4265110,67,683.51,63.5,4,1,1,1,0,1.0,Y,2004,APART,SW,0.0,N,0,Stall,Skyview Landing,FRAME,"Carpet, Vinyl Plank",204.68,1,236,234,66,NBASE,No,190.2,92.92,130000,190.2,Schmidt Realty Group Inc,MaxWell Progressive,,,0.0,521158,"207 13830 150 Avenue, Edmonton, Alberta, Canada",,,
33600701,COND,Edmonton,South Terwillegar,419 1204 156 Street,S,204500,T6R 0R6,2018-09-04,175000,E4114174,95,1216.32,113.0,5,2,2,2,0,2.0,Y,2007,APART,W,0.0,N,0,See Remarks,Ospin Terrace,FRAME,"Carpet, Linoleum",168.13,1,339,336,95,NBASE,Yes,143.88,85.57,175000,143.88,Royal Lepage Noralta Real Estate,RE/MAX Real Estate,,,0.0,829395,"419 1204 156 Street, Edmonton, Alberta, Canada",,,
26053272,COND,Edmonton,Ogilvie Ridge,103 BULYEA Road NW,S,143500,T6R 2M9,2001-12-14,139900,E2124405,17,1253.99,116.5,5,2,2,2,1,2.1,Y,1994,ST2,N,0.0,Y,1,Single Garage Attached,Whitemud Creek Classic,FRAME,"Carpet, Hardwood, Linoleum",114.43,2,17,16,16,U-FIN,Yes,111.56,97.49,139900,111.56,Coldwell Banker Venture Realty,RE/MAX Real Estate Centre,21,,0.0,9421881,"103 BULYEA Road NW, Edmonton, Alberta, Canada","Bulyea Road NW, Bulyea Heights, Riverbend, Edmonton, Alberta, T6R 2L4, Canada",53.466874,-113.5749828
0031866684,SF,Edmonton,Suder Greens,9108 207 Street,S,535000,T5T 1S9,2023-12-16,513000,E4354056,126,2167.42,201.36,7,4,4,3,1,3.1,Y,2006,ST2,N,0.0,Y,2,Double Garage Attached,,FRAME,"Hardwood, Laminate Flooring, Linoleum",246.84,3,126,125,125,F-FIN,Yes,236.69,95.89,513000,236.69,Royal LePage Noralta Real Estate,RE/MAX River City,33,26,677.46,0624993,"9108 207 Street, Edmonton, Alberta, Canada","9108, 207 Street NW, Suder Greens, Lewis Estates, Lewis Farms, Edmonton, Alberta, T5W 4J2, Canada",53.5257855,-113.6740941
0039497657,SF,Edmonton,Glenridding Ravine,3340 169 Street,S,615000,T6W 5M3,2024-07-22,615000,E4390761,48,2029.0,188.5,7,3,3,2,1,2.1,Y,2024,ST2,E,0.0,N,0,Double Garage Attached,,FRAME,"Carpet, Vinyl Plank",303.11,2,48,48,48,U-FIN,Yes,303.11,100.0,615000,303.11,REALTORS? Association of Edmonton,Century 21 Masters,1,119,0.0,2321116,"3340 169 Street, Edmonton, Alberta, Canada","169 Street NW, Glenwood, Jasper Place, Edmonton, Alberta, T5J 4B3, Canada",53.5402007,-113.6128815
12903754,COND,Edmonton,Oliver,103 10148 118 Street,S,167900,T5K 1Y4,2009-08-30,166000,E3197464,7,607.08,56.4,3,1,1,1,0,1.0,N,1979,APART,W,0.0,N,0,Underground,Solarium The,FRAME,"Laminate Flooring, Linoleum",276.57,1,68,68,7,,No,273.44,98.87,166000,273.44,MaxWell Polaris,Schmidt Realty Group Inc,22,,36.38,7920789,"103 10148 118 Street, Edmonton, Alberta, Canada",,,
32473498,COND,Edmonton,Downtown,106 9707 106 Street,S,249900,T5K 0B7,2013-12-02,230000,E3344739,149,722.26,67.1,3,1,1,1,0,1.0,N,2006,APART,E,0.0,N,1,"Heated, Stall, Underground",River Vista,CONCR,"Carpet, Ceramic Tile, Hardwood",346.0,1,232,232,149,,No,318.45,92.04,230000,318.45,RE/MAX River City,RE/MAX River City,,,0.0,725425,"106 9707 106 Street, Edmonton, Alberta, Canada","106 Street & 29 Avenue, 106 Street NW, Ermineskin, Kaskitayo, Edmonton, Alberta, T6J 4A6, Canada",53.4608752,-113.5019205
10691111,COND,Edmonton,Ormsby Place,32 WILLOWDALE Place,S,189900,T5T 1Z4,2019-06-07,179500,E4148548,76,903.84,83.97,6,3,3,1,1,1.1,N,1976,ST2,S,0.0,N,0,"On Street, Stall",Willowdale Place,FRAME,"Ceramic Tile, Vinyl Plank",210.1,2,76,76,76,P-FIN,No,198.6,94.52,179500,198.6,Century 21 All Stars Realty Ltd,Re/Max Select,,,191.01,7720680,"32 WILLOWDALE Place, Edmonton, Alberta, Canada","Willowdale Place, West Jasper Place, Edmonton, Alberta, Canada",53.5021227,-113.6324585
15320112,SF,Edmonton,Parkdale,11229 85 Street,S,340000,T5B 3C6,2015-01-21,340000,E3357594,422,1091.57,101.41,6,3,3,2,0,2.0,N,2002,BLEVL,W,10.1,N,0,No Garage,,FRAME,"Carpet, Ceramic Tile, Laminate Flooring",311.48,2,422,422,422,F-FIN,No,311.48,100.0,340000,311.48,RE/MAX Real Estate,RE/MAX Real Estate,98,8,367.88,RN50,"11229 85 Street, Edmonton, Alberta, Canada","11229, 85 Street NW, Parkdale, Avenue District, Edmonton, Alberta, T5H 4E2, Canada",53.5619949,-113.4714479
29926334,COND,Edmonton,Riverdale,402 9008 99 Avenue,S,229900,T5H 4M6,2020-01-20,215000,E4175345,114,663.7,61.66,5,1,1,1,0,1.0,N,2003,APART,S,0.0,Y,1,Underground,River Grande,FRAME,"Ceramic Tile, Laminate Flooring",346.39,4,300,296,114,NBASE,Yes,323.94,93.52,215000,323.94,Royal Lepage Preferred Real Estate,Royal LePage Noralta Real Estate,,,0.0,322752,"402 9008 99 Avenue, Edmonton, Alberta, Canada",,,
33744856,COND,Edmonton,Greenview,14 6032 38 Avenue,S,234900,T6L 0A4,2019-04-25,222000,E4145278,56,852.93,79.24,5,2,2,1,1,1.1,N,2008,ST2,NW,0.0,N,0,"On Street, Stall",Greenview Landing,FRAME,"Carpet, Laminate Flooring, Linoleum",275.4,2,206,204,56,U-FIN,No,260.28,94.51,222000,260.28,MaxWell Devonshire Realty,Mozaic Realty Group,,,224.87,920916,"14 6032 38 Avenue, Edmonton, Alberta, Canada",,,
10237139,SF,Edmonton,Alberta Avenue,11715 92 Street NW,S,63800,T5G 1A2,2000-05-30,60000,E2004549,87,679.2,63.1,5,2,2,1,1,1.1,N,1943,BUNG,W,10.0,N,2,"No Garage, Parkade",,FRAME,Carpet,93.93,2,87,85,85,P-FIN,No,88.34,94.04,60000,88.34,RE/MAX River City,Century 21 Metro City,48,5,0.0,2256AD,"11715 92 Street NW, Edmonton, Alberta, Canada","11715, 92 Street NW, Alberta Avenue, Avenue District, Edmonton, Alberta, T5G 1C8, Canada",53.5692366,-113.4825982
13988274,SF,Edmonton,Greenview,135 GRAND MEADOW Crescent,S,445000,T6L 1X1,2014-11-25,428000,E3390260,72,2189.38,203.4,8,4,4,2,1,2.1,Y,1984,ST2,S,0.0,Y,2,Double Garage Detached,,FRAME,"Ceramic Tile, Hardwood, Laminate Flooring",203.25,2,72,72,72,P-FIN,Yes,195.49,96.18,428000,195.49,Schmidt Realty Group Inc,MaxWell Challenge Realty,3,74,549.6,7721465,"135 GRAND MEADOW Crescent, Edmonton, Alberta, Canada","135, Grand Meadow Crescent NW, Greenview, Woodvale, Mill Woods, Edmonton, Alberta, T6L 6P6, Canada",53.4773002,-113.4349809
32175946,SF,Edmonton,Ambleside,433 AINSLIE Crescent,S,469900,T6W 0H8,2011-06-15,469900,E3243818,220,2290.88,212.83,6,3,3,2,1,2.1,Y,2010,ST2,S,0.0,Y,2,Double Garage Attached,,FRAME,"Carpet, Ceramic Tile, Hardwood",205.12,2,220,220,220,U-FIN,Yes,205.12,100.0,469900,205.12,Jayman Realty (Edm.) Inc,Jayman Realty (Edm.) Inc,1,21,439.52,720119,"433 AINSLIE Crescent, Edmonton, Alberta, Canada","Ainslie Crescent SW, Ambleside, Windermere, Edmonton, Alberta, T6W 2Z4, Canada",53.4339847,-113.5960605
18839910,SF,Edmonton,North Glenora,13342 109B Avenue NW,S,340500,T5M 2K5,2010-10-01,317000,E3235142,54,1005.35,93.4,5,2,2,2,0,2.0,N,1952,BUNG,S,14.9,N,2,"Double Garage Detached, Heated, Insulated",,FRAME,"Ceramic Tile, Hardwood, Linoleum",338.69,1,54,54,54,P-FIN,Yes,315.31,93.1,317000,315.31,MaxWell Devonshire Realty,RE/MAX Real Estate,1,75,614.6,3751HW,"13342 109B Avenue NW, Edmonton, Alberta, Canada","13342, 109B Avenue NW, North Glenora, Western Mature Area, Edmonton, Alberta, T5M 4E7, Canada",53.5564606,-113.5541353
20216149,SF,Edmonton,Holyrood,9516 75 Street NW,S,114900,,2001-04-02,114000,E2107267,7,1463.89,136.0,6,3,3,2,0,2.0,N,1957,BUNG,E,19.2,N,1,Single Garage Attached,,FRAME,"Carpet, Hardwood, Non-Ceramic Tile",78.49,2,7,3,3,F-FIN,Yes,77.87,99.22,114000,77.87,Realty Executives North Star,RE/MAX Real Estate,7,45,0.0,1844KS,"9516 75 Street NW, Edmonton, Alberta, Canada","9516, 75 Street NW, Holyrood, Edmonton, Alberta, T6B 1B5, Canada",53.5347492,-113.4434433
0029952603,COND,Edmonton,Canon Ridge,132 592 HOOKE Road,S,131900,T5A 5H2,2023-05-31,115000,E4331999,72,954.76,88.7,6,2,2,2,0,2.0,Y,2003,APART,E,0.0,N,0,See Remarks,Ravines At Hermitage,FRAME,Laminate Flooring,138.15,1,163,161,72,REMKS,No,120.45,87.19,115000,120.45,MaxWell Polaris,MaxWell Polaris,,,93.99,0323120,"132 592 HOOKE Road, Edmonton, Alberta, Canada",,,
0039056999,SF,Edmonton,Glenridding Ravine,3204 158 Street,S,809900,T6W 5C9,2025-07-29,800000,E4446193,23,2391.85,222.21,10,4,6,4,0,4.0,Y,2022,ST2,S,0.0,Y,0,Double Garage Attached,,FRAME,"Carpet, Ceramic Tile, Vinyl Plank",338.61,3,23,23,23,F-FIN,Yes,334.47,98.78,800000,334.47,MaxWell Polaris,Exp Realty,3,78,451.46,2220102,"3204 158 Street, Edmonton, Alberta, Canada","158 Street, Windermere, Edmonton, Alberta, Canada",53.4128016,-113.5978091
28918548,COND,Edmonton,Oliver,315 9828 112 Street NW,S,192880,T5K 1L4,2003-05-17,185000,E2311181,11,1154.97,107.3,5,2,2,1,0,1.0,N,2001,,E,49.0,N,1,Underground,Grandin Court,FRAME,"Carpet, Ceramic Tile, Hardwood",167.0,1,11,5,5,NBASE,No,160.18,95.91,185000,160.18,MaxWell Challenge Realty,RE/MAX River City,128,,0.0,123123,"315 9828 112 Street NW, Edmonton, Alberta, Canada",,,
11028313,COND,Edmonton,Oliver,1105 9930 113 Street NW,S,157900,T5K 1N6,2009-06-08,153000,E3186686,19,613.54,57.0,4,1,1,1,0,1.0,N,1969,APART,N,0.0,N,0,,Dorchester House,CONCR,"Carpet, Linoleum",257.36,1,19,15,15,,No,249.37,96.9,153000,249.37,Realty Executives Leading,RE/MAX Real Estate,,,0.0,8722665,"1105 9930 113 Street NW, Edmonton, Alberta, Canada",,,
0036450393,SF,Edmonton,Secord,9832 222 Street,S,750000,T5T 4P6,2024-05-25,740000,E4379657,54,2804.75,260.57,11,3,4,3,1,3.1,Y,2017,ST2,E,0.0,N,0,Double Garage Attached,,FRAME,"Carpet, Ceramic Tile, Vinyl Plank",267.4,3,54,54,54,F-FIN,Yes,263.84,98.67,740000,263.84,Homes & Gardens Real Estate Limited,RE/MAX Excellence,22,21,387.13,1425542,"9832 222 Street, Edmonton, Alberta, Canada","222 Street NW, Winterburn Industrial Area West, Northwest Industrial, Edmonton, Alberta, T5S 0K5, Canada",53.5609289,-113.699855
35866821,COND,Edmonton,Larkspur,216 2203 44 Avenue,S,236900,T6T 0T1,2018-12-16,218000,E4131753,73,943.99,87.7,5,2,2,2,0,2.0,Y,2013,APART,W,0.0,N,1,"Heated, Underground",Aspen Meadows,FRAME,"Carpet, Ceramic Tile, Hardwood",250.95,1,73,73,73,NBASE,No,230.93,92.02,218000,230.93,Zolo Realty,YEGPro Realty,,,75.69,1324408,"216 2203 44 Avenue, Edmonton, Alberta, Canada",,,
28737765,SF,Edmonton,Terwillegar Towne,4128 Tompkins Way,S,379900,T6R 3B4,2017-09-30,360000,E4075165,67,1462.06,135.83,3,3,3,2,1,2.1,Y,2001,ST2,S,0.0,N,0,Double Garage Detached,,FRAME,"Carpet, Hardwood, Linoleum",259.84,2,159,158,67,U-FIN,Yes,246.23,94.76,360000,246.23,Royal Lepage Summit Realty,RE/MAX Real Estate,40,37,0.0,120455,"4128 Tompkins Way, Edmonton, Alberta, Canada","4128, Tompkins Way NW, Terwillegar Towne, Terwillegar Community, Terwillegar Heights, Edmonton, Alberta, T6R 2W8, Canada",53.4475921,-113.5804883
12341616,COND,Edmonton,Hairsine,14015 30 Street,S,174900,T5Y 1R5,2014-08-12,172000,E3383651,28,1098.89,102.09,6,3,3,1,0,1.0,N,1979,ST2,N,0.0,N,0,Stall,Sable Chase,FRAME,"Carpet, Ceramic Tile, Laminate Flooring",159.16,2,28,28,28,P-FIN,No,156.52,98.34,172000,156.52,RE/MAX Elite,Schmidt Realty Group Inc,,,246.1,8021010,"14015 30 Street, Edmonton, Alberta, Canada","30 Street NW, Larkspur, West Meadows, The Meadows, Edmonton, Alberta, T6T 1J9, Canada",53.4775132,-113.3869873
11652435,COND,Edmonton,Crawford Plains,6 1503 MILL WOODS Road E,S,159900,T6L 4C2,2015-07-20,159900,E3413435,81,1097.92,102.0,2,2,2,1,0,1.0,N,1980,BUNG,E,0.0,N,0,,Tamarack South,FRAME,"Laminate Flooring, Linoleum",145.64,1,81,79,79,,No,145.64,100.0,159900,145.64,Liv Real Estate,RE/MAX River City,,,187.33,8222470,"6 1503 MILL WOODS Road E, Edmonton, Alberta, Canada",,,
32209835,COND,Edmonton,The Hamptons,324 5340 199 Street,S,209900,T6M 0A5,2009-06-08,205000,E3184416,36,909.55,84.5,4,2,2,2,0,2.0,Y,2005,APART,N,0.0,N,1,"Stall, Underground, See Remarks",Park Place Hamptons,FRAME,"Carpet, Linoleum",230.77,1,36,33,33,REMKS,No,225.39,97.67,205000,225.39,Royal Lepage Arteam Realty,Realty Executives Synergy,,,1.89,720611,"324 5340 199 Street, Edmonton, Alberta, Canada",,,
29927506,COND,Edmonton,Downtown,509 10134 100 Street,S,132950,T5J 0N8,2006-02-24,130000,E3049237,31,528.51,49.1,3,1,1,1,0,1.0,N,1993,LOFT,W,0.0,N,0,,Mcleod Building,CONCR,"Ceramic Tile, Hardwood",251.56,1,31,31,31,NBASE,No,245.98,97.78,130000,245.98,Royal Lepage Noralta Real Estate,MaxWell Devonshire Realty,42,,10.56,322757,"509 10134 100 Street, Edmonton, Alberta, Canada",,,
12558658,SF,Edmonton,Daly Grove,3827 21 Avenue,S,334900,T6L 4T4,2020-06-01,315000,E4190391,85,1215.46,112.92,3,3,4,3,0,3.0,Y,1990,BLEVL,N,0.0,N,0,"Double Garage Attached, Over Sized",,FRAME,"Carpet, Ceramic Tile, Hardwood",275.53,2,85,85,85,F-FIN,Yes,259.16,94.06,315000,259.16,Initia Real Estate,RE/MAX Excellence,19,28,806.29,7823016,"3827 21 Avenue, Edmonton, Alberta, Canada","3827, 21 Avenue NW, Daly Grove, Southwood, Mill Woods, Edmonton, Alberta, T6L 2R2, Canada",53.4525828,-113.4004297
0033019076,COND,Edmonton,Balwin,102 13035 69 Street,S,84900,T5C 0H5,2024-10-18,80700,E4408382,19,680.82,63.25,4,1,1,1,0,1.0,N,1968,APART,E,0.0,N,0,Stall,Balwin Manor,FRAME,Laminate Flooring,124.7,3,19,19,19,NBASE,No,118.53,95.05,80700,118.53,Exp Realty,B.L.M. REALTY,,,110.88,0820868,"102 13035 69 Street, Edmonton, Alberta, Canada",,,
12493053,SF,Edmonton,Fraser,14723 21 Street,S,329900,T5Y 1S8,2018-05-31,327000,E4112540,7,937.43,87.09,6,3,4,2,1,2.1,Y,1980,BUNG,W,0.0,N,2,"Double Garage Detached, Insulated, Over Sized",,FRAME,"Ceramic Tile, Laminate Flooring, Slate",351.92,2,7,7,7,F-FIN,Yes,348.83,99.12,327000,348.83,RE/MAX Real Estate,MaxWell Polaris,89,16,474.3,7922954,"14723 21 Street, Edmonton, Alberta, Canada","21 Street NW, Larkspur, West Meadows, The Meadows, Edmonton, Alberta, T6T 0B9, Canada",53.4788917,-113.3759035
11838919,SF,Edmonton,Kiniski Gardens,102 KINISKI Crescent NW,S,134500,,2000-03-24,129500,E2005059,15,1038.72,96.5,4,2,3,2,0,2.0,N,1984,SPLT4,S,0.0,N,2,Double Garage Attached,,FRAME,"Carpet, Linoleum",129.49,2,15,14,14,F-FIN,Yes,124.67,96.28,129500,124.67,RE/MAX River City,RE/MAX Real Estate Centre,36,62,0.0,8121673,"102 KINISKI Crescent NW, Edmonton, Alberta, Canada","102, Kiniski Crescent NW, Kiniski Gardens, Burnewood, Mill Woods, Edmonton, Alberta, T6L 5Y6, Canada",53.4786853,-113.4025888
34783928,DUPLEX,Edmonton,Windermere,1121 176 Street,S,399900,T6W 2B7,2021-06-21,410000,E4245516,1,1743.11,161.94,4,3,3,2,1,2.1,Y,2013,ST2,W,0.0,Y,0,Double Garage Attached,,FRAME,"Carpet, Ceramic Tile, Hardwood",229.42,2,1,1,1,U-FIN,No,235.21,102.53,410000,235.21,Liv Real Estate,Century 21 All Stars Realty Ltd,3,92,408.46,1122513,"1121 176 Street, Edmonton, Alberta, Canada","176 Street NW, Thorncliff, West Jasper Place, Edmonton, Alberta, T5T 4M2, Canada",53.5194943,-113.6254729
36947661,SF,Edmonton,Glenridding Heights,16323 18 Avenue,S,659900,T6W 3P6,2019-05-03,638000,E4143094,85,2426.94,225.47,9,3,3,2,1,2.1,Y,2018,ST2,N,0.0,Y,0,Double Garage Attached,,FRAME,"Carpet, Ceramic Tile, Engineered Wood",271.91,2,85,85,85,U-FIN,Yes,262.88,96.68,638000,262.88,NuCasa Realty Group Ltd,Century 21 Signature Realty,3,60,405.75,1525107,"16323 18 Avenue, Edmonton, Alberta, Canada","18 Avenue NW, Daly Grove, Southwood, Mill Woods, Edmonton, Alberta, T6L 2N7, Canada",53.4477347,-113.3960841
28924950,COND,Edmonton,Garneau,1002 11111 82 Avenue NW,S,478000,,2003-05-31,400000,E2309892,33,2314.24,215.0,7,3,3,2,0,2.0,N,2000,ST2,S,0.0,Y,2,Underground,Properties On Whyte,BLOCK,"Carpet, Hardwood",206.55,2,33,32,32,NBASE,No,172.84,83.68,400000,172.84,MaxWell Devonshire Realty,RE/MAX Real Estate,156,,0.0,123147,"1002 11111 82 Avenue NW, Edmonton, Alberta, Canada",,,
10614725,SF,Edmonton,Grovenor,10118 143 Street,S,654800,T5N 2R9,2006-01-25,650000,E3048647,11,2184.0,202.9,6,3,3,2,0,2.0,Y,2004,ST1.5,E,0.0,Y,2,"Double Garage Attached, Over Sized",,FRAME,"Hardwood, Non-Ceramic Tile, See Remarks",299.82,2,11,7,7,U-FIN,Yes,297.62,99.27,650000,297.62,MaxWell Devonshire Realty,MaxWell Devonshire Realty,F,8,662.92,4832AH,"10118 143 Street, Edmonton, Alberta, Canada","10118, 143 Street NW, Grovenor, Western Mature Area, Edmonton, Alberta, T5N 2V3, Canada",53.5417899,-113.5675438
15903073,SF,Edmonton,Ritchie,9304 75 Avenue,S,379888,T6E 1H2,2006-11-29,360000,E3073233,34,1550.0,144.0,8,4,5,2,0,2.0,N,1950,ST1.5,S,0.0,Y,2,Double Garage Detached,,FRAME,"Ceramic Tile, Hardwood, Linoleum",245.09,3,48,46,34,F-FIN,Yes,232.26,94.76,360000,232.26,MaxWell Polaris,MaxWell Polaris,16,7,551.62,2262S,"9304 75 Avenue, Edmonton, Alberta, Canada","9304, 75 Avenue NW, Ritchie, Mill Creek South, Greater Strathcona, Edmonton, Alberta, T6C 0K2, Canada",53.5113348,-113.4705355
10105535,COND,Edmonton,Oliver,201 10011 117 Street,S,248800,T5K 1W7,2014-04-08,242000,E3366958,28,1130.21,105.0,5,2,2,1,0,1.0,N,1962,APART,E,0.0,N,0,Stall,Victoria Court,FRAME,"Ceramic Tile, Laminate Flooring",220.14,1,28,16,16,NBASE,No,214.12,97.27,242000,214.12,RE/MAX Real Estate,RE/MAX Real Estate,,,57.38,8823082,"201 10011 117 Street, Edmonton, Alberta, Canada",,,
39022009,DUPLEX,Edmonton,Rosenthal,22106 81A Avenue,S,599900,T5T 7M6,2023-07-07,605000,E4338805,64,1318.58,122.5,6,1,3,2,1,2.1,Y,2023,BUNG,S,0.0,Y,0,"Double Garage Attached, Front Drive Access",,FRAME,"Carpet, Non-Ceramic Tile, Vinyl Plank",454.96,2,64,64,64,F-FIN,Yes,458.83,100.85,605000,458.83,Century 21 All Stars Realty Ltd,RE/MAX River City,21,104,425.94,2122790,"22106 81A Avenue, Edmonton, Alberta, Canada","81A Avenue NW, Aldergrove, West Jasper Place, Edmonton, Alberta, T5T 6J1, Canada",53.5140964,-113.6484232
19383366,SF,Edmonton,Bergman,12221 49 Street,S,139900,T5W 3A7,2002-11-20,137000,E2223881,8,1085.0,100.8,6,3,3,1,0,1.0,N,1964,BUNG,W,15.8,N,2,"Double Garage Detached, Heated, Insulated",,FRAME,"Carpet, Linoleum",128.94,1,8,5,5,U-FIN,Yes,126.27,97.93,137000,126.27,All-Banners Realty,Royal Lepage Arteam Realty,39,12,0.0,3049KS,"12221 49 Street, Edmonton, Alberta, Canada","12221, 49 Street NW, Beacon Heights, Bergman, Beverly, Edmonton, Alberta, T5W 1M8, Canada",53.5773683,-113.4166628
16901480,SF,Edmonton,Ekota,1971 68 Street,S,345000,T6K 2J1,2016-02-18,345000,E4007183,13,890.17,82.7,5,2,4,2,0,2.0,N,1975,BLEVL,S,0.0,Y,2,"Double Garage Detached, Heated, Insulated, Over Sized",,FRAME,"Ceramic Tile, Laminate Flooring",387.56,2,13,12,12,F-FIN,Yes,387.56,100.0,345000,387.56,RE/MAX Real Estate Centre,Royal Lepage Noralta Real Estate,17,91,0.0,5261TR,"1971 68 Street, Edmonton, Alberta, Canada","1971, 68 Street NW, Ekota, Knottwood, Mill Woods, Edmonton, Alberta, T6K 2P5, Canada",53.4505679,-113.4363845
12034781,COND,Edmonton,Daly Grove,33 3812 20 Avenue NW,S,88900,T6L 4B2,2002-04-12,94700,E2206509,4,1087.15,101.0,6,3,3,1,1,1.1,N,1980,ST2,S,0.0,N,0,Stall,Tamarack Park,FRAME,"Linoleum, Wall to Wall Carpet",81.77,2,4,3,3,U-FIN,No,87.11,106.52,94700,87.11,RE/MAX River City,RE/MAX Advantage,28,,0.0,8120611,"33 3812 20 Avenue NW, Edmonton, Alberta, Canada",,,
0029231701,SF,Edmonton,Breckenridge Greens,2091 BRENNAN Crescent,S,449900,T5T 6S4,2021-12-24,425000,E4262808,100,1907.58,177.22,8,3,4,3,1,3.1,Y,2003,ST2,NW,11.0,Y,2,"Double Garage Attached, Front Drive Access, Insulated",,FRAME,"Ceramic Tile, Hardwood, Laminate Flooring",235.85,3,100,100,100,F-FIN,Yes,222.8,94.47,425000,222.8,RE/MAX River City,RE/MAX House of Real Estate,20,36,417.93,221057,"2091 BRENNAN Crescent, Edmonton, Alberta, Canada","Brennan Crescent NW, Breckenridge Greens, Lewis Estates, Lewis Farms, Edmonton, Alberta, T5T 4B7, Canada",53.5185809,-113.6836289
